REGION_CODE,REGION_NAME,YEAR,MONTH,ZONE,AVG_TEMP_C,MAX_TEMP_C,MIN_TEMP_C,TEMP_RANGE_C,PRECIPITATION_MM,RAIN_DAYS,HEAVY_RAIN_DAYS,DROUGHT_INDEX,ELEVATION_M,DISTANCE_TO_COAST_KM
MW,Mwanza,2000,6,Lake,20.12,23.46,17.31,6.15,478.1,8,0,0.0,1269.0,251.3
MW,Mwanza,2000,7,Lake,19.62,21.14,14.97,6.18,223.4,3,0,0.0,1269.0,251.3
MW,Mwanza,2000,8,Lake,20.12,22.44,17.82,4.62,223.4,4,1,0.0,1269.0,251.3
MW,Mwanza,2000,9,Lake,21.12,23.24,18.67,4.56,350.8,5,1,0.0,1269.0,251.3
MW,Mwanza,2000,10,Lake,21.62,23.31,18.43,4.88,605.5,10,1,0.0,1269.0,251.3
MW,Mwanza,2000,11,Lake,22.12,24.54,19.66,4.88,987.5,16,5,0.0,1269.0,251.3
MW,Mwanza,2000,12,Lake,22.32,25.03,19.87,5.15,1242.2,19,4,0.0,1269.0,251.3
MW,Mwanza,2001,1,Lake,24.43,27.19,21.74,5.45,871.8,6,1,0.46,1269.0,251.3
MW,Mwanza,2001,2,Lake,24.63,29.31,20.7,8.62,774.8,6,1,0.39,1269.0,251.3
MW,Mwanza,2001,3,Lake,24.13,26.8,20.32,6.48,1259.6,19,4,0.63,1269.0,251.3
MW,Mwanza,2001,4,Lake,23.43,26.53,20.81,5.71,1550.5,20,7,0.69,1269.0,251.3
MW,Mwanza,2001,5,Lake,22.43,26.73,19.79,6.94,1065.7,19,7,0.56,1269.0,251.3
MW,Mwanza,2001,6,Lake,21.93,25.06,17.07,7.98,386.9,7,1,0.0,1269.0,251.3
MW,Mwanza,2001,7,Lake,21.43,23.8,17.19,6.61,193.0,4,0,0.0,1269.0,251.3
MW,Mwanza,2001,8,Lake,21.93,24.32,19.24,5.09,193.0,1,0,0.0,1269.0,251.3
MW,Mwanza,2001,9,Lake,22.93,26.24,18.78,7.46,290.0,6,1,0.0,1269.0,251.3
MW,Mwanza,2001,10,Lake,23.43,26.93,20.18,6.75,483.9,5,2,0.0,1269.0,251.3
MW,Mwanza,2001,11,Lake,23.93,27.71,21.93,5.78,774.8,12,0,0.39,1269.0,251.3
MW,Mwanza,2001,12,Lake,24.13,27.46,20.69,6.77,968.7,13,5,0.52,1269.0,251.3
MW,Mwanza,2002,1,Lake,25.06,27.24,20.32,6.92,1055.3,13,2,0.0,1269.0,251.3
MW,Mwanza,2002,2,Lake,25.26,26.95,21.32,5.63,935.4,15,5,0.0,1269.0,251.3
MW,Mwanza,2002,3,Lake,24.76,28.07,20.01,8.06,1534.9,22,10,0.0,1269.0,251.3
MW,Mwanza,2002,4,Lake,24.06,26.39,21.13,5.27,1894.6,22,5,0.0,1269.0,251.3
MW,Mwanza,2002,5,Lake,23.06,26.99,20.13,6.86,1295.1,14,4,0.0,1269.0,251.3
MW,Mwanza,2002,6,Lake,22.56,26.63,19.5,7.13,455.8,5,0,0.0,1269.0,251.3
MW,Mwanza,2002,7,Lake,22.06,25.38,17.76,7.62,216.0,3,1,0.0,1269.0,251.3
MW,Mwanza,2002,8,Lake,22.56,26.46,19.4,7.06,216.0,7,0,0.0,1269.0,251.3
MW,Mwanza,2002,9,Lake,23.56,26.14,20.88,5.26,335.9,5,1,0.0,1269.0,251.3
MW,Mwanza,2002,10,Lake,24.06,26.89,20.5,6.39,575.7,9,0,0.0,1269.0,251.3
MW,Mwanza,2002,11,Lake,24.56,25.57,20.89,4.69,935.4,15,2,0.0,1269.0,251.3
MW,Mwanza,2002,12,Lake,24.76,27.43,21.4,6.03,1175.2,20,3,0.0,1269.0,251.3
MW,Mwanza,2003,1,Lake,24.42,26.03,21.7,4.33,769.6,10,0,0.99,1269.0,251.3
MW,Mwanza,2003,2,Lake,24.62,26.46,20.47,5.99,685.4,16,4,0.92,1269.0,251.3
MW,Mwanza,2003,3,Lake,24.12,28.58,21.52,7.05,1106.3,16,2,1.16,1269.0,251.3
MW,Mwanza,2003,4,Lake,23.42,26.56,21.62,4.94,1358.9,20,3,1.23,1269.0,251.3
MW,Mwanza,2003,5,Lake,22.42,26.48,20.78,5.7,937.9,11,2,1.09,1269.0,251.3
MW,Mwanza,2003,6,Lake,21.92,26.29,18.61,7.68,348.6,4,0,0.16,1269.0,251.3
MW,Mwanza,2003,7,Lake,21.42,24.99,18.31,6.68,180.2,8,1,0.0,1269.0,251.3
MW,Mwanza,2003,8,Lake,21.92,24.96,19.5,5.46,180.2,1,0,0.0,1269.0,251.3
MW,Mwanza,2003,9,Lake,22.92,25.36,19.49,5.87,264.4,3,0,0.0,1269.0,251.3
MW,Mwanza,2003,10,Lake,23.42,26.3,20.58,5.72,432.8,9,2,0.49,1269.0,251.3
MW,Mwanza,2003,11,Lake,23.92,27.25,20.78,6.47,685.4,12,2,0.92,1269.0,251.3
MW,Mwanza,2003,12,Lake,24.12,26.84,20.54,6.31,853.7,12,2,1.05,1269.0,251.3
MW,Mwanza,2004,1,Lake,23.92,28.17,21.76,6.41,1367.7,19,7,0.0,1269.0,251.3
MW,Mwanza,2004,2,Lake,24.12,26.22,20.29,5.94,1208.8,18,3,0.0,1269.0,251.3
MW,Mwanza,2004,3,Lake,23.62,27.16,20.45,6.71,2003.6,20,7,0.0,1269.0,251.3
MW,Mwanza,2004,4,Lake,22.92,25.63,18.51,7.12,2480.5,21,9,0.0,1269.0,251.3
MW,Mwanza,2004,5,Lake,21.92,25.45,19.33,6.13,1685.7,26,7,0.0,1269.0,251.3
MW,Mwanza,2004,6,Lake,21.42,23.23,18.42,4.8,572.9,12,1,0.0,1269.0,251.3
MW,Mwanza,2004,7,Lake,20.92,23.1,17.72,5.38,255.0,2,0,0.0,1269.0,251.3
MW,Mwanza,2004,8,Lake,21.42,25.27,18.55,6.73,255.0,7,2,0.0,1269.0,251.3
MW,Mwanza,2004,9,Lake,22.42,25.47,20.45,5.02,414.0,4,1,0.0,1269.0,251.3
MW,Mwanza,2004,10,Lake,22.92,25.82,20.68,5.14,731.9,13,2,0.0,1269.0,251.3
MW,Mwanza,2004,11,Lake,23.42,25.73,20.5,5.23,1208.8,15,4,0.0,1269.0,251.3
MW,Mwanza,2004,12,Lake,23.62,26.07,19.76,6.31,1526.7,19,6,0.0,1269.0,251.3
MW,Mwanza,2005,1,Lake,23.68,26.44,20.67,5.77,1175.3,11,4,0.0,1269.0,251.3
MW,Mwanza,2005,2,Lake,23.88,26.82,21.44,5.38,1040.4,16,1,0.0,1269.0,251.3
MW,Mwanza,2005,3,Lake,23.38,26.64,20.31,6.33,1714.9,18,5,0.0,1269.0,251.3
MW,Mwanza,2005,4,Lake,22.68,24.66,18.69,5.96,2119.6,22,5,0.0,1269.0,251.3
MW,Mwanza,2005,5,Lake,21.68,24.49,20.27,4.23,1445.1,21,7,0.0,1269.0,251.3
MW,Mwanza,2005,6,Lake,21.18,24.06,17.73,6.34,500.8,7,1,0.0,1269.0,251.3
MW,Mwanza,2005,7,Lake,20.68,24.0,17.68,6.32,231.0,4,0,0.0,1269.0,251.3
MW,Mwanza,2005,8,Lake,21.18,23.47,18.81,4.66,231.0,2,0,0.0,1269.0,251.3
MW,Mwanza,2005,9,Lake,22.18,25.6,19.59,6.01,365.9,6,1,0.0,1269.0,251.3
MW,Mwanza,2005,10,Lake,22.68,25.8,19.63,6.17,635.7,12,1,0.0,1269.0,251.3
MW,Mwanza,2005,11,Lake,23.18,26.85,19.39,7.46,1040.4,15,1,0.0,1269.0,251.3
MW,Mwanza,2005,12,Lake,23.38,25.73,19.19,6.55,1310.2,18,6,0.0,1269.0,251.3
MW,Mwanza,2006,1,Lake,23.57,25.15,21.76,3.39,1461.8,24,6,0.0,1269.0,251.3
MW,Mwanza,2006,2,Lake,23.77,27.77,21.13,6.64,1291.1,22,6,0.0,1269.0,251.3
MW,Mwanza,2006,3,Lake,23.27,26.77,19.76,7.02,2144.7,23,8,0.0,1269.0,251.3
MW,Mwanza,2006,4,Lake,22.57,25.28,19.64,5.64,2656.8,23,11,0.0,1269.0,251.3
MW,Mwanza,2006,5,Lake,21.57,25.75,18.66,7.1,1803.2,24,10,0.0,1269.0,251.3
MW,Mwanza,2006,6,Lake,21.07,25.93,18.29,7.65,608.2,9,2,0.0,1269.0,251.3
MW,Mwanza,2006,7,Lake,20.57,23.68,17.82,5.86,266.8,6,0,0.0,1269.0,251.3
MW,Mwanza,2006,8,Lake,21.07,25.16,18.12,7.03,266.8,3,0,0.0,1269.0,251.3
MW,Mwanza,2006,9,Lake,22.07,24.91,17.23,7.68,437.5,10,1,0.0,1269.0,251.3
MW,Mwanza,2006,10,Lake,22.57,25.33,19.84,5.48,778.9,11,4,0.0,1269.0,251.3
MW,Mwanza,2006,11,Lake,23.07,27.82,18.94,8.88,1291.1,19,1,0.0,1269.0,251.3
MW,Mwanza,2006,12,Lake,23.27,25.83,21.61,4.22,1632.5,23,7,0.0,1269.0,251.3
MW,Mwanza,2007,1,Lake,25.15,26.89,22.26,4.64,1131.4,14,2,0.0,1269.0,251.3
MW,Mwanza,2007,2,Lake,25.35,27.51,22.0,5.51,1002.0,17,3,0.0,1269.0,251.3
MW,Mwanza,2007,3,Lake,24.85,28.51,21.35,7.16,1649.1,24,6,0.0,1269.0,251.3
MW,Mwanza,2007,4,Lake,24.15,26.71,21.98,4.72,2037.3,17,7,0.0,1269.0,251.3
MW,Mwanza,2007,5,Lake,23.15,27.03,19.86,7.16,1390.2,17,5,0.0,1269.0,251.3
MW,Mwanza,2007,6,Lake,22.65,25.72,20.35,5.37,484.3,9,1,0.0,1269.0,251.3
MW,Mwanza,2007,7,Lake,22.15,24.26,18.93,5.33,225.5,1,0,0.0,1269.0,251.3
MW,Mwanza,2007,8,Lake,22.65,25.03,19.75,5.28,225.5,3,0,0.0,1269.0,251.3
MW,Mwanza,2007,9,Lake,23.65,26.95,17.36,9.59,354.9,5,1,0.0,1269.0,251.3
MW,Mwanza,2007,10,Lake,24.15,27.15,20.73,6.42,613.7,11,0,0.0,1269.0,251.3
MW,Mwanza,2007,11,Lake,24.65,26.99,20.5,6.49,1002.0,10,2,0.0,1269.0,251.3
MW,Mwanza,2007,12,Lake,24.85,27.55,20.95,6.6,1260.8,12,4,0.0,1269.0,251.3
MW,Mwanza,2008,1,Lake,22.99,26.03,21.36,4.67,661.0,10,1,1.56,1269.0,251.3
MW,Mwanza,2008,2,Lake,23.19,26.24,20.86,5.38,590.4,8,2,1.49,1269.0,251.3
MW,Mwanza,2008,3,Lake,22.69,26.47,20.11,6.36,943.5,14,2,1.72,1269.0,251.3
MW,Mwanza,2008,4,Lake,21.99,26.7,18.92,7.78,1155.3,14,2,1.79,1269.0,251.3
MW,Mwanza,2008,5,Lake,20.99,24.22,18.68,5.54,802.2,9,1,1.66,1269.0,251.3
MW,Mwanza,2008,6,Lake,20.49,23.65,17.63,6.03,307.9,4,0,0.72,1269.0,251.3
MW,Mwanza,2008,7,Lake,19.99,23.58,16.45,7.14,166.7,1,0,0.0,1269.0,251.3
MW,Mwanza,2008,8,Lake,20.49,23.16,17.71,5.45,166.7,3,0,0.0,1269.0,251.3
MW,Mwanza,2008,9,Lake,21.49,25.24,18.71,6.54,237.3,4,0,0.06,1269.0,251.3
MW,Mwanza,2008,10,Lake,21.99,24.26,18.86,5.4,378.5,2,0,1.06,1269.0,251.3
MW,Mwanza,2008,11,Lake,22.49,25.06,18.37,6.69,590.4,8,2,1.49,1269.0,251.3
MW,Mwanza,2008,12,Lake,22.69,25.51,19.56,5.94,731.6,4,1,1.61,1269.0,251.3
MW,Mwanza,2009,1,Lake,24.28,27.15,22.35,4.8,638.6,11,2,1.67,1269.0,251.3
MW,Mwanza,2009,2,Lake,24.48,27.06,22.02,5.04,570.8,9,0,1.6,1269.0,251.3
MW,Mwanza,2009,3,Lake,23.98,27.28,20.78,6.49,909.9,9,3,1.84,1269.0,251.3
MW,Mwanza,2009,4,Lake,23.28,26.81,19.41,7.4,1113.4,18,4,1.91,1269.0,251.3
MW,Mwanza,2009,5,Lake,22.28,24.75,19.9,4.85,774.3,15,0,1.77,1269.0,251.3
MW,Mwanza,2009,6,Lake,21.78,25.58,17.87,7.71,299.5,6,0,0.84,1269.0,251.3
MW,Mwanza,2009,7,Lake,21.28,23.98,18.64,5.34,163.9,3,0,0.0,1269.0,251.3
MW,Mwanza,2009,8,Lake,21.78,24.84,18.06,6.78,163.9,2,0,0.0,1269.0,251.3
MW,Mwanza,2009,9,Lake,22.78,27.6,20.34,7.26,231.7,2,0,0.17,1269.0,251.3
MW,Mwanza,2009,10,Lake,23.28,26.11,20.29,5.82,367.3,3,1,1.17,1269.0,251.3
MW,Mwanza,2009,11,Lake,23.78,26.07,22.0,4.08,570.8,11,1,1.6,1269.0,251.3
MW,Mwanza,2009,12,Lake,23.98,26.94,20.87,6.07,706.4,12,4,1.73,1269.0,251.3
MW,Mwanza,2010,1,Lake,24.41,26.66,20.8,5.85,759.6,12,3,1.04,1269.0,251.3
MW,Mwanza,2010,2,Lake,24.61,27.0,23.03,3.97,676.6,6,0,0.97,1269.0,251.3
MW,Mwanza,2010,3,Lake,24.11,27.46,20.84,6.62,1091.4,20,2,1.21,1269.0,251.3
MW,Mwanza,2010,4,Lake,23.41,25.24,19.42,5.82,1340.2,18,4,1.28,1269.0,251.3
MW,Mwanza,2010,5,Lake,22.41,25.8,20.56,5.24,925.5,12,5,1.14,1269.0,251.3
MW,Mwanza,2010,6,Lake,21.91,25.41,18.24,7.17,344.9,4,0,0.21,1269.0,251.3
MW,Mwanza,2010,7,Lake,21.41,25.86,18.1,7.75,179.0,1,0,0.0,1269.0,251.3
MW,Mwanza,2010,8,Lake,21.91,25.55,18.68,6.87,179.0,0,0,0.0,1269.0,251.3
MW,Mwanza,2010,9,Lake,22.91,25.38,20.0,5.37,261.9,4,0,0.0,1269.0,251.3
MW,Mwanza,2010,10,Lake,23.41,26.28,20.93,5.35,427.8,9,2,0.54,1269.0,251.3
MW,Mwanza,2010,11,Lake,23.91,26.94,19.67,7.27,676.6,11,3,0.97,1269.0,251.3
MW,Mwanza,2010,12,Lake,24.11,26.21,20.44,5.77,842.5,13,2,1.1,1269.0,251.3
MW,Mwanza,2011,1,Lake,22.86,24.7,20.32,4.38,868.7,14,2,0.48,1269.0,251.3
MW,Mwanza,2011,2,Lake,23.06,27.26,20.95,6.31,772.1,12,5,0.4,1269.0,251.3
MW,Mwanza,2011,3,Lake,22.56,25.82,17.59,8.23,1255.0,18,8,0.64,1269.0,251.3
MW,Mwanza,2011,4,Lake,21.86,25.69,18.96,6.73,1544.7,20,6,0.71,1269.0,251.3
MW,Mwanza,2011,5,Lake,20.86,24.5,18.73,5.77,1061.8,17,6,0.58,1269.0,251.3
MW,Mwanza,2011,6,Lake,20.36,22.72,18.35,4.37,385.8,3,1,0.0,1269.0,251.3
MW,Mwanza,2011,7,Lake,19.86,22.08,16.0,6.08,192.6,0,0,0.0,1269.0,251.3
MW,Mwanza,2011,8,Lake,20.36,23.11,17.81,5.3,192.6,3,0,0.0,1269.0,251.3
MW,Mwanza,2011,9,Lake,21.36,24.55,18.63,5.92,289.2,7,0,0.0,1269.0,251.3
MW,Mwanza,2011,10,Lake,21.86,27.08,19.42,7.66,482.4,7,0,0.0,1269.0,251.3
MW,Mwanza,2011,11,Lake,22.36,25.54,20.07,5.47,772.1,12,1,0.4,1269.0,251.3
MW,Mwanza,2011,12,Lake,22.56,27.41,18.62,8.79,965.3,16,3,0.53,1269.0,251.3
MW,Mwanza,2012,1,Lake,23.94,28.15,21.04,7.11,1285.8,17,5,0.0,1269.0,251.3
MW,Mwanza,2012,2,Lake,24.14,26.15,22.11,4.04,1137.1,16,3,0.0,1269.0,251.3
MW,Mwanza,2012,3,Lake,23.64,27.75,19.34,8.41,1880.7,20,9,0.0,1269.0,251.3
MW,Mwanza,2012,4,Lake,22.94,27.38,19.61,7.77,2326.9,23,8,0.0,1269.0,251.3
MW,Mwanza,2012,5,Lake,21.94,26.21,17.91,8.31,1583.3,19,5,0.0,1269.0,251.3
MW,Mwanza,2012,6,Lake,21.44,25.55,19.14,6.41,542.2,5,0,0.0,1269.0,251.3
MW,Mwanza,2012,7,Lake,20.94,23.96,17.45,6.51,244.8,1,0,0.0,1269.0,251.3
MW,Mwanza,2012,8,Lake,21.44,25.68,18.73,6.95,244.8,5,2,0.0,1269.0,251.3
MW,Mwanza,2012,9,Lake,22.44,26.2,20.67,5.53,393.5,3,1,0.0,1269.0,251.3
MW,Mwanza,2012,10,Lake,22.94,25.6,19.22,6.38,690.9,10,1,0.0,1269.0,251.3
MW,Mwanza,2012,11,Lake,23.44,27.16,20.35,6.81,1137.1,15,3,0.0,1269.0,251.3
MW,Mwanza,2012,12,Lake,23.64,26.08,21.32,4.75,1434.6,19,9,0.0,1269.0,251.3
MW,Mwanza,2013,1,Lake,24.92,27.55,22.64,4.91,889.0,13,2,0.37,1269.0,251.3
MW,Mwanza,2013,2,Lake,25.12,28.55,22.13,6.42,789.8,14,2,0.3,1269.0,251.3
MW,Mwanza,2013,3,Lake,24.62,27.54,19.97,7.56,1285.4,23,8,0.54,1269.0,251.3
MW,Mwanza,2013,4,Lake,23.92,27.94,20.69,7.25,1582.7,25,13,0.6,1269.0,251.3
MW,Mwanza,2013,5,Lake,22.92,25.75,19.56,6.2,1087.2,11,2,0.47,1269.0,251.3
MW,Mwanza,2013,6,Lake,22.42,25.37,20.56,4.81,393.4,4,0,0.0,1269.0,251.3
MW,Mwanza,2013,7,Lake,21.92,24.39,20.74,3.65,195.2,2,0,0.0,1269.0,251.3
MW,Mwanza,2013,8,Lake,22.42,25.69,20.47,5.22,195.2,2,0,0.0,1269.0,251.3
MW,Mwanza,2013,9,Lake,23.42,27.1,20.4,6.7,294.3,6,0,0.0,1269.0,251.3
MW,Mwanza,2013,10,Lake,23.92,26.59,21.28,5.31,492.5,6,1,0.0,1269.0,251.3
MW,Mwanza,2013,11,Lake,24.42,26.98,21.86,5.12,789.8,11,1,0.3,1269.0,251.3
MW,Mwanza,2013,12,Lake,24.62,27.4,20.6,6.8,988.1,15,3,0.43,1269.0,251.3
MW,Mwanza,2014,1,Lake,24.38,27.8,21.1,6.7,1367.2,21,5,0.0,1269.0,251.3
MW,Mwanza,2014,2,Lake,24.58,26.84,20.33,6.51,1208.3,18,5,0.0,1269.0,251.3
MW,Mwanza,2014,3,Lake,24.08,27.54,21.84,5.7,2002.8,25,8,0.0,1269.0,251.3
MW,Mwanza,2014,4,Lake,23.38,27.34,18.84,8.5,2479.5,23,12,0.0,1269.0,251.3
MW,Mwanza,2014,5,Lake,22.38,25.86,19.4,6.47,1685.0,18,4,0.0,1269.0,251.3
MW,Mwanza,2014,6,Lake,21.88,24.57,20.0,4.57,572.7,8,0,0.0,1269.0,251.3
MW,Mwanza,2014,7,Lake,21.38,24.38,19.14,5.24,254.9,7,0,0.0,1269.0,251.3
MW,Mwanza,2014,8,Lake,21.88,24.04,17.72,6.32,254.9,2,0,0.0,1269.0,251.3
MW,Mwanza,2014,9,Lake,22.88,25.16,19.3,5.86,413.8,10,0,0.0,1269.0,251.3
MW,Mwanza,2014,10,Lake,23.38,26.11,19.45,6.66,731.6,12,2,0.0,1269.0,251.3
MW,Mwanza,2014,11,Lake,23.88,26.77,19.35,7.43,1208.3,19,6,0.0,1269.0,251.3
MW,Mwanza,2014,12,Lake,24.08,26.51,20.99,5.51,1526.1,21,6,0.0,1269.0,251.3
MW,Mwanza,2015,1,Lake,24.64,28.07,20.25,7.82,954.3,14,3,0.03,1269.0,251.3
MW,Mwanza,2015,2,Lake,24.84,27.36,21.96,5.4,847.1,11,4,0.0,1269.0,251.3
MW,Mwanza,2015,3,Lake,24.34,26.25,21.07,5.18,1383.5,19,9,0.2,1269.0,251.3
MW,Mwanza,2015,4,Lake,23.64,26.91,21.32,5.59,1705.4,25,9,0.26,1269.0,251.3
MW,Mwanza,2015,5,Lake,22.64,26.69,20.91,5.78,1168.9,17,1,0.13,1269.0,251.3
MW,Mwanza,2015,6,Lake,22.14,24.84,18.36,6.48,417.9,7,0,0.0,1269.0,251.3
MW,Mwanza,2015,7,Lake,21.64,24.9,19.31,5.6,203.3,4,0,0.0,1269.0,251.3
MW,Mwanza,2015,8,Lake,22.14,24.21,18.59,5.62,203.3,2,0,0.0,1269.0,251.3
MW,Mwanza,2015,9,Lake,23.14,24.99,20.67,4.32,310.6,2,0,0.0,1269.0,251.3
MW,Mwanza,2015,10,Lake,23.64,27.41,21.49,5.91,525.2,5,1,0.0,1269.0,251.3
MW,Mwanza,2015,11,Lake,24.14,28.32,22.02,6.3,847.1,11,1,0.0,1269.0,251.3
MW,Mwanza,2015,12,Lake,24.34,26.53,21.67,4.86,1061.6,17,4,0.09,1269.0,251.3
MW,Mwanza,2016,1,Lake,24.24,28.47,21.52,6.95,590.3,8,0,1.93,1269.0,251.3
MW,Mwanza,2016,2,Lake,24.44,27.21,20.96,6.25,528.5,5,2,1.85,1269.0,251.3
MW,Mwanza,2016,3,Lake,23.94,26.67,20.54,6.12,837.5,15,2,2.09,1269.0,251.3
MW,Mwanza,2016,4,Lake,23.24,27.33,20.05,7.28,1022.8,13,0,2.16,1269.0,251.3
MW,Mwanza,2016,5,Lake,22.24,25.34,19.0,6.34,713.9,9,1,2.03,1269.0,251.3
MW,Mwanza,2016,6,Lake,21.74,24.83,19.12,5.71,281.4,2,0,1.09,1269.0,251.3
MW,Mwanza,2016,7,Lake,21.24,23.56,18.25,5.31,157.8,4,0,0.0,1269.0,251.3
MW,Mwanza,2016,8,Lake,21.74,24.67,19.62,5.05,157.8,1,0,0.0,1269.0,251.3
MW,Mwanza,2016,9,Lake,22.74,25.8,18.48,7.32,219.6,1,0,0.42,1269.0,251.3
MW,Mwanza,2016,10,Lake,23.24,26.6,20.35,6.25,343.2,5,2,1.43,1269.0,251.3
MW,Mwanza,2016,11,Lake,23.74,25.91,21.91,3.99,528.5,9,1,1.85,1269.0,251.3
MW,Mwanza,2016,12,Lake,23.94,26.73,21.19,5.53,652.1,9,1,1.98,1269.0,251.3
MW,Mwanza,2017,1,Lake,22.38,26.03,19.92,6.11,1107.4,12,2,0.0,1269.0,251.3
MW,Mwanza,2017,2,Lake,22.58,26.87,18.11,8.77,981.0,14,3,0.0,1269.0,251.3
MW,Mwanza,2017,3,Lake,22.08,25.77,18.5,7.27,1613.1,24,2,0.0,1269.0,251.3
MW,Mwanza,2017,4,Lake,21.38,25.24,18.59,6.65,1992.4,21,8,0.0,1269.0,251.3
MW,Mwanza,2017,5,Lake,20.38,23.66,17.77,5.89,1360.3,23,6,0.0,1269.0,251.3
MW,Mwanza,2017,6,Lake,19.88,23.57,18.06,5.51,475.3,9,1,0.0,1269.0,251.3
MW,Mwanza,2017,7,Lake,19.38,21.44,15.49,5.95,222.5,2,0,0.0,1269.0,251.3
MW,Mwanza,2017,8,Lake,19.88,22.65,17.69,4.97,222.5,4,1,0.0,1269.0,251.3
MW,Mwanza,2017,9,Lake,20.88,23.8,17.7,6.1,348.9,8,1,0.0,1269.0,251.3
MW,Mwanza,2017,10,Lake,21.38,25.11,18.98,6.13,601.7,8,1,0.0,1269.0,251.3
MW,Mwanza,2017,11,Lake,21.88,24.86,19.14,5.72,981.0,12,2,0.0,1269.0,251.3
MW,Mwanza,2017,12,Lake,22.08,25.3,20.48,4.81,1233.8,20,4,0.0,1269.0,251.3
MW,Mwanza,2018,1,Lake,24.02,27.76,20.35,7.41,1091.9,15,5,0.0,1269.0,251.3
MW,Mwanza,2018,2,Lake,24.22,26.79,19.96,6.83,967.4,13,3,0.0,1269.0,251.3
MW,Mwanza,2018,3,Lake,23.72,26.3,21.16,5.14,1589.8,20,8,0.0,1269.0,251.3
MW,Mwanza,2018,4,Lake,23.02,27.98,19.44,8.54,1963.2,21,12,0.0,1269.0,251.3
MW,Mwanza,2018,5,Lake,22.02,24.72,19.4,5.32,1340.8,23,10,0.0,1269.0,251.3
MW,Mwanza,2018,6,Lake,21.52,23.65,19.38,4.26,469.5,10,2,0.0,1269.0,251.3
MW,Mwanza,2018,7,Lake,21.02,24.31,18.18,6.13,220.5,1,0,0.0,1269.0,251.3
MW,Mwanza,2018,8,Lake,21.52,24.77,18.67,6.09,220.5,3,0,0.0,1269.0,251.3
MW,Mwanza,2018,9,Lake,22.52,26.1,19.92,6.18,345.0,6,0,0.0,1269.0,251.3
MW,Mwanza,2018,10,Lake,23.02,26.63,20.36,6.27,594.0,7,0,0.0,1269.0,251.3
MW,Mwanza,2018,11,Lake,23.52,25.75,21.09,4.66,967.4,17,1,0.0,1269.0,251.3
MW,Mwanza,2018,12,Lake,23.72,26.09,20.83,5.26,1216.4,13,5,0.0,1269.0,251.3
MW,Mwanza,2019,1,Lake,24.77,26.87,22.48,4.39,911.1,16,3,0.25,1269.0,251.3
MW,Mwanza,2019,2,Lake,24.97,27.28,23.23,4.04,809.2,13,2,0.18,1269.0,251.3
MW,Mwanza,2019,3,Lake,24.47,28.25,21.86,6.39,1318.6,18,1,0.42,1269.0,251.3
MW,Mwanza,2019,4,Lake,23.77,26.9,20.22,6.68,1624.3,23,7,0.49,1269.0,251.3
MW,Mwanza,2019,5,Lake,22.77,25.85,19.83,6.02,1114.9,13,4,0.35,1269.0,251.3
MW,Mwanza,2019,6,Lake,22.27,24.87,19.08,5.79,401.7,5,0,0.0,1269.0,251.3
MW,Mwanza,2019,7,Lake,21.77,25.21,19.55,5.66,197.9,4,0,0.0,1269.0,251.3
MW,Mwanza,2019,8,Lake,22.27,24.41,19.84,4.57,197.9,5,0,0.0,1269.0,251.3
MW,Mwanza,2019,9,Lake,23.27,26.34,21.63,4.71,299.8,6,0,0.0,1269.0,251.3
MW,Mwanza,2019,10,Lake,23.77,26.23,20.95,5.28,503.6,7,1,0.0,1269.0,251.3
MW,Mwanza,2019,11,Lake,24.27,27.97,21.06,6.91,809.2,8,2,0.18,1269.0,251.3
MW,Mwanza,2019,12,Lake,24.47,26.25,22.04,4.21,1013.0,15,2,0.31,1269.0,251.3
MW,Mwanza,2020,1,Lake,24.77,28.01,21.96,6.05,987.5,13,1,0.0,1269.0,251.3
MW,Mwanza,2020,2,Lake,24.97,27.86,22.9,4.96,876.1,11,4,0.0,1269.0,251.3
MW,Mwanza,2020,3,Lake,24.47,28.05,21.18,6.87,1433.3,18,7,0.02,1269.0,251.3
MW,Mwanza,2020,4,Lake,23.77,27.66,19.5,8.16,1767.6,24,10,0.09,1269.0,251.3
MW,Mwanza,2020,5,Lake,22.77,25.33,18.72,6.61,1210.4,16,2,0.0,1269.0,251.3
MW,Mwanza,2020,6,Lake,22.27,24.1,19.58,4.53,430.4,3,0,0.0,1269.0,251.3
MW,Mwanza,2020,7,Lake,21.77,23.14,19.63,3.51,207.5,4,1,0.0,1269.0,251.3
MW,Mwanza,2020,8,Lake,22.27,24.77,19.02,5.74,207.5,4,0,0.0,1269.0,251.3
MW,Mwanza,2020,9,Lake,23.27,25.64,20.34,5.3,318.9,7,1,0.0,1269.0,251.3
MW,Mwanza,2020,10,Lake,23.77,25.99,21.79,4.2,541.8,7,0,0.0,1269.0,251.3
MW,Mwanza,2020,11,Lake,24.27,27.07,21.28,5.79,876.1,12,1,0.0,1269.0,251.3
MW,Mwanza,2020,12,Lake,24.47,27.2,22.45,4.75,1099.0,17,1,0.0,1269.0,251.3
MW,Mwanza,2021,1,Lake,24.62,29.88,21.34,8.54,612.7,4,0,1.81,1269.0,251.3
MW,Mwanza,2021,2,Lake,24.82,26.88,22.24,4.64,548.1,8,1,1.74,1269.0,251.3
MW,Mwanza,2021,3,Lake,24.32,27.55,20.77,6.77,871.1,12,3,1.98,1269.0,251.3
